bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
13925,Child of the Prophecy (Sevenwaters  #3),Juliet Marillier,4.12,0765345013,9780765345011,eng,596,17071,708,6/16/2003,Tor Books
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,0345475828,9780345475824,eng,705,4365,138,8/31/2004,Del Rey
34473,In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,4.09,0918172020,9780918172020,eng,56,6674,480,12/1/1977,Leete's Island Books
15154,The Collectors (Camel Club  #2),David Baldacci,4.02,044653109X,9780446531092,en-US,438,34462,1410,10/18/2006,Warner Books
23032,Entre Amis: An Interactive Approach,Michael D. Oates/Larbi Oukada,3.39,0618506918,9780618506910,eng,528,23,4,3/17/2005,Heinle
15690,Outsider,Albert Camus,3.98,081912141X,9780819121417,eng,110,21,2,1/1/1983,University Press of America
19617,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like),Richard Stapleford/Time-Life Books,4.0,0783554613,9780783554617,eng,168,41,3,9/1/1999,Time Life Medical
35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado,4.0,0126801266,9780126801262,eng,445,0,0,1/16/2002,Academic Press
43706,Through the Arc of the Rain Forest,Karen Tei Yamashita,3.9,091827382X,9780918273826,eng,212,127,18,7/1/1990,Coffee House Press
30855,A Woman in Jerusalem,A.B. Yehoshua/Hillel Halkin,3.43,0151012261,9780151012268,en-US,256,851,132,8/14/2006,Houghton Mifflin Harcourt
5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184,en-US,368,2056,149,1/1/1993,Ivan R. Dee Publisher
16033,Mary Queen of Scotland and The Isles,Margaret George,4.05,0312155859,9780312155858,eng,870,11523,507,4/15/1997,St. Martin's Griffin
22539,Hairstyles of the Damned,Joe Meno,3.72,188845170X,9781888451702,eng,270,5298,468,9/1/2004,Akashic Books/Punk Planet Books
6240,An Imaginary Life,David Malouf,3.88,0099273845,9780099273844,eng,156,1552,144,2/5/1999,Vintage
37040,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,3.82,1585678767,9781585678761,eng,438,8361,819,4/19/2007,Harry N. Abrams
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,0521532477,9780521532471,eng,168,144,10,4/28/2003,Cambridge University Press
11138,Mere Christianity,C.S. Lewis,4.32,0684823780,9780684823782,eng,191,240060,5828,6/1/1996,Touchstone Books
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,3.66,141694740X,9781416947400,eng,208,52688,2463,12/26/2006,Gallery Books
14267,Iceland's Bell,Halldór Laxness/Philip Roughton/Adam Haslett,3.89,1400034256,9781400034253,eng,425,1262,90,10/14/2003,Vintage
22883,Pretty Face  Vol. 1,Yasuhiro Kano,3.83,1421513684,9781421513683,eng,192,494,40,8/7/2007,VIZ Media LLC
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.25,0060974990,9780060974992,eng,272,15923,666,6/12/1992,Harper Perennial
2236,Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),Mark Shepard,3.62,0938497197,9780938497196,eng,46,55,7,1/1/2002,Simple Productions
45253,Mindstar Rising (Greg Mandel  #1),Peter F. Hamilton,3.92,0812590562,9780812590562,en-US,432,6192,171,5/15/1997,Tor Books
33883,Broken Vessels,Andre Dubus,4.33,0879239484,9780879239480,eng,195,351,45,11/1/1992,David R. Godine Publisher
27491,The Evolution Of Desire: Strategies of Human Mating,David M. Buss,4.08,046500802X,9780465008025,en-GB,354,1459,78,6/26/2003,Basic Books
4963,Merry Christmas  Stinky Face,Lisa McCourt/Cyd Moore,3.97,0439635772,9780439635776,eng,32,20,3,10/1/2004,Scholastic
5357,Skipping Christmas,John Grisham,3.49,0099481685,9780099481683,eng,198,46334,3399,11/6/2004,Arrow
31050,A Three Dog Life,Abigail Thomas,3.74,0151012113,9780151012114,en-US,182,191,47,9/5/2006,Houghton Mifflin Harcourt
41335,Magnificat (Galactic Milieu Trilogy  #3),Julian May,4.21,0345362497,9780345362490,en-US,432,2756,31,4/20/2011,Del Rey
8023,Mr. Happy,Roger Hargreaves,3.98,1405211997,9781405211994,eng,36,1,0,4/30/2004,Egmont Children's Books
24840,Chimera,John Barth,3.73,0618131701,9780618131709,en-US,308,1775,86,11/20/2001,Mariner Books
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton/Emilie Rose/Isabel Sharpe,3.57,0373836937,9780373836932,eng,279,7,1,2/7/2006,Harlequin Anthologies
9491,Experiencing Father's Embrace,Jack Frost,4.33,0768423481,9780768423488,eng,256,545,44,4/1/2006,Destiny Image Incorporated
23010,Prisoner's Dilemma,Richard Powers,3.87,0060977086,9780060977085,en-US,352,543,45,4/2/2002,Harper Perennial
23895,El amor en los tiempos del cólera,Gabriel García Márquez,3.91,8467204362,9788467204360,spa,430,54,1,1/1/1985,Círculo de Lectores
14570,Eight Cousins (Eight Cousins  #1),Louisa May Alcott,4.01,0486455599,9780486455594,eng,224,31532,767,2/27/2007,Dover Publications
28862,The Prince,Niccolò Machiavelli/Rufus Goodwin/Benjamin Martinez,3.81,0937832383,9780937832387,eng,140,194545,4260,6/1/2003,Dante University of America Press
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,0140449299,9780140449297,eng,206,9197,120,3/27/2003,Penguin Books
4641,The Short Stories,Ernest Hemingway,4.26,0684837862,9780684837864,en-US,464,219,21,7/25/2002,Scribner Classics
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5.0,0738511676,9780738511672,eng,128,2,0,3/17/2003,Arcadia Publishing
27297,The Analects,Confucius/D.C. Lau,3.83,0140443487,9780140443486,eng,249,12131,319,9/27/1979,Penguin Books Ltd
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,0060735414,9780060735418,eng,300,52843,1868,6/1/2004,HarperCollins
6545,In the Dark of the Night,John Saul,3.88,034548701X,9780345487018,eng,324,4278,178,7/18/2006,Ballantine Books
12770,A Kiss Before Dying,Ira Levin/Otto Penzler,3.94,0786711647,9780786711642,eng,242,6548,556,4/7/2003,Carroll & Graf Publishers
13603,ヒカルの碁 6、院生試験,Yumi Hotta/Takeshi Obata,4.22,4088728491,9784088728490,jpn,211,8,2,4/9/2000,集英社
25688,Complete Works of Tacitus,Tacitus/Alfred J. Church/William Jackson Brodribb/Moses Hadas,4.29,0075536390,9780075536390,eng,773,280,13,9/1/1964,McGraw-Hill Humanities/Social Sciences/Languages
26422,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,142151379X,9781421513799,eng,192,8634,118,8/14/2007,VIZ Media LLC
8213,The Erotic Phenomenon,Jean-Luc Marion/Stephen E. Lewis,4.03,0226505367,9780226505367,eng,248,75,12,11/15/2006,University of Chicago Press
29932,When Smoke Ran Like Water: Tales Of Environmental Deception And The Battle Against Pollution,Devra Davis/Mitchell Gaynor,4.02,0465015220,9780465015221,en-US,352,249,29,12/25/2003,Basic Books
129,The Power of One: One Person  One Rule  One Month,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,4.28,0785260056,9780785260059,en-US,256,16,1,11/1/2004,Thomas Nelson
3711,White Teeth,Zadie Smith,3.77,0375703861,9780375703867,eng,448,102370,5677,6/12/2001,Vintage
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,0886774675,9780886774677,eng,400,68,1,4/1/1991,DAW
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,0743418174,9780743418171,eng,376,269843,5384,4/2/2002,Washington Square Press
26525,Leadership Challenge,James M. Kouzes,4.05,0787983500,9780787983505,eng,50,0,0,12/1/2004,Pfeiffer & Company
37345,Wicked Dreams,Kingdome 19,3.67,3861878755,9783861878759,eng,112,3,0,9/1/2006,Bruno Gmünder
6751,Consider the Lobster and Other Essays,David Foster Wallace,4.23,0316156116,9780316156110,eng,343,32876,2406,12/13/2005,Little  Brown and Company
44585,Firefighters in the Dark,Dashka Slater/Nicoletta Ceccoli,3.6,0618554599,9780618554591,en-US,32,89,17,10/2/2006,HMH Books for Young Readers
19682,Cloak and Dagger (Tom Clancy's Net Force Explorers  #17),John Helfers/Russell Davis/Tom Clancy/Steve Pieczenik,4.0,0425183033,9780425183038,eng,208,58,0,3/4/2003,Berkley
33547,Hell House,Richard Matheson,3.79,0727860992,9780727860996,eng,301,29779,1488,7/1/2004,Severn House Publishers
6329,Roald Dahl Treasury,Roald Dahl,4.43,067003665X,9780670036653,eng,448,2143,65,9/15/2003,Viking Juvenile
24152,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald/Peter H. Reynolds,4.08,0763626155,9780763626150,eng,176,4554,151,3/14/2006,Candlewick Press
1877,The History of Sexuality 1: An Introduction,Michel Foucault/Robert Hurley,4.04,0394417755,9780394417752,eng,168,15,3,10/1/1978,Pantheon Books (NY)
40184,Encore Provence: New Adventures in the South of France,Peter Mayle,4.0,0679762698,9780679762690,eng,240,9980,254,4/25/2000,Vintage
13314,The Legacy of Mark Rothko,Lee Seldes,3.87,0306807254,9780306807251,eng,403,36,5,8/22/1996,Da Capo Press
42045,The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,4.25,0140714537,9780140714531,eng,164,349,19,12/1/2001,Penguin Classics
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine/James Purdy/Daniel Pinchbeck/Michael Cunningham/Deborah Garrison/Rem Koolhaas/Rick Moody/Strawberry Saroyan/Debra Garrison,0.0,189044717X,9781890447175,eng,200,0,0,10/13/2000,Grove Press  Open City Books
15320,Exquisite Corpse,Poppy Z. Brite,3.75,0684836270,9780684836270,eng,240,8582,574,8/20/1997,Gallery Books
31335,Cry to Heaven,Anne Rice,3.85,0345396936,9780345396938,eng,566,18067,558,4/1/1995,Ballantine Books
36550,Antes que anochezca,Reinaldo Arenas,4.17,8483105020,9788483105023,spa,343,427,35,2/28/2008,TusQuets
22348,The Mystery Play,Grant Morrison/Jon J. Muth,3.44,1563891891,9781563891892,en-US,80,688,40,8/1/1995,Vertigo
11729,The Bookshop  The Gate of Angels  The Blue Flower,Penelope Fitzgerald/Frank Kermode,4.07,1400041260,9781400041268,en-US,472,32,7,9/23/2003,Everyman's Library
1403,City Eclogue,Ed Roberson,4.13,1891190237,9781891190230,eng,136,67,7,1/30/2006,Atelos Press
6462,His Excellency: George Washington,Joseph J. Ellis,3.92,1400032539,9781400032532,eng,320,32978,1112,11/8/2005,Vintage
19125,From Far Away,Robert Munsch/Michael Martchenko/Saoussan Askar,4.0,155037396X,9781550373967,eng,33,219,21,2/1/1995,Annick Press
23186,Bugs for Lunch/Insectos para el almuerzo,Margery Facklam/Sylvia Long/Liliana Valenzuela,3.78,1570915067,9781570915062,spa,32,4,1,7/1/2002,Charlesbridge
23290,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3.85,0393978516,9780393978513,eng,369,789,51,2/1/2006,W. W. Norton & Company
7733,Gulliver's Travels,Jonathan Swift/Robert DeMaria Jr.,3.57,0141439491,9780141439495,eng,306,194738,3485,1/30/2003,Penguin
29823,From Nomads to Pilgrims: Stories from Practicing Congregations,Diana Butler Bass,4.0,1566993237,9781566993234,eng,179,13,0,12/30/2005,Rowman & Littlefield Publishers
33837,When Night Falls,Linda  Anderson,3.44,0743411471,9780743411479,eng,436,41,3,10/1/2000,Pocket Books
40347,Hard Eight (Stephanie Plum  #8),Janet Evanovich,4.17,0747267626,9780747267621,eng,339,155,13,6/23/2003,Headline Review
41097,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter D'Epiro/Mary Desmond Pinkowish,3.77,0385490623,9780385490627,eng,560,231,19,12/1/1998,Anchor
4390,Los funerales de la Mamá Grande,Gabriel García Márquez,3.78,0307350320,9780307350329,spa,160,4694,133,2/7/2006,Plaza y Janes
23377,Where Is Baby's Mommy? (A Lift-the-Flap Book),Karen Katz,4.15,0689835612,9780689835612,eng,14,434,28,4/1/2001,Little Simon
41820,Pebble in the Sky (Galactic Empire #3),Isaac Asimov,3.88,0553293427,9780553293425,eng,308,14022,452,12/1/1991,Bantam
23796,The Medusa in the Shield,David G. Hartwell/Robert Aickman/Charlotte Perkins Gilman/William Faulkner/Robert Smythe Hichens/Richard Matheson/Joanna Russ/Dennis Etchison/D.H. Lawrence/Tanith Lee/Flannery O'Connor/Ramsey Campbell/Thomas M. Disch/Henry James/Theodore Sturgeon/Clive Barker/Edgar Allan Poe/Stephen King/Michael  Bishop/H.P. Lovecraft/J. Sheridan Le Fanu,3.88,0812509668,9780812509663,eng,498,49,6,11/15/1991,Tor Books
25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,1417499737,9781417499731,spa,56,26,3,5/31/2005,Vida
22227,The Sheik & the Princess Bride (Desert Rogues  #8),Susan   Mallery,3.95,0373246471,9780373246472,eng,256,506,22,10/25/2004,Silhouette Special Edition
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.01,0684865378,9780684865379,eng,128,1729,364,11/9/1999,Simon  Schuster
42763,A Dracula Handbook,Elizabeth Russell Miller,4.07,1413480942,9781413480948,eng,200,10,1,3/23/2005,Xlibris Corporation
41088,Manshape,John Brunner,3.11,0879977647,9780879977641,eng,159,34,5,9/28/1982,DAW SF
12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky,3.97,0805076883,9780805076882,eng,301,11173,345,9/1/2004,Holt McDougal
24188,Secrets of the Scorpion,Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger,3.68,1887953795,9781887953795,eng,96,44,0,4/1/2003,Alderac Entertainment Group (AEG)
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,1563892278,9781563892271,eng,233,171841,3781,12/1/1998,Vertigo
21836,Scavenger (Frank Balenger  #2),David Morrell,3.6,1593154410,9781593154417,eng,368,1760,190,3/13/2007,Vanguard Press
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.12,0738706124,9780738706122,eng,192,334,2,3/8/2005,Llewellyn Publications
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,0060874309,9780060874308,eng,268,11056,366,12/26/2006,HarperTempest
28687,Shadowplay (Shadowmarch  #2),Tad Williams,3.9,0756403588,9780756403584,eng,656,6061,174,3/6/2007,Daw Books
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,3.63,0807831093,9780807831090,en-US,174,258,46,3/5/2007,University of North Carolina Press
45639,Poor People,William T. Vollmann,3.72,0060878827,9780060878825,eng,434,769,139,2/27/2007,Ecco
38656,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,4.45,0884861511,9780884861515,en-US,537,39,3,3/30/1996,Thomas Nelson
34385,Inferno,Dante Alighieri/Anthony M. Esolen,4.0,034548357X,9780345483577,eng,560,219,25,10/25/2005,Modern Library
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,0971500762,9780971500761,en-US,296,186,11,6/28/2007,Veritas Publishing
37516,Spinoza: A Life,Steven Nadler,4.1,0521002931,9780521002936,eng,422,234,23,4/23/2001,Cambridge University Press
32836,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,3.93,0451529774,9780451529770,eng,236,156,17,6/7/2005,Signet
11337,The Bluest Eye,Toni Morrison,4.03,0452287065,9780452287068,eng,216,132233,5507,9/6/2005,Plume
14983,El laberinto,Kate Mosse/Claudia Conde,3.57,8408065874,9788408065876,spa,626,52,6,1/1/2006,Planeta Publishing
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine/Francis Mason,4.0,0385033982,9780385033985,en-US,560,203,12,5/20/1975,Anchor
29120,The Mistress Manual: The Good Girl's Guide to Female Dominance,Mistress Lorelei,3.76,1890159190,9781890159191,eng,220,346,30,6/15/2000,Greenery Press (CA)
16656,The Castle of  the Silver Wheel,Teresa Edgerton,3.94,0441092756,9780441092758,eng,278,89,4,2/1/1993,Ace
9121,The Portrait of Dorian Gray,Oscar Wilde/Elizabeth  Gray,4.08,1842161903,9781842161906,eng,51,85,2,10/10/1999,Express Publishing
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,3.92,1565845617,9781565845619,eng,411,301,14,9/1/1999,The New Press
5148,A Separate Peace,John Knowles/David Levithan,3.57,0743253973,9780743253970,eng,208,175779,6261,9/30/2003,Scribner
13075,Basket Case,Carl Hiaasen,3.82,044661193X,9780446611930,eng,413,333,29,1/1/2003,Grand Central Publishing
43060,Slider,Patrick Robinson,4.13,006058033X,9780060580339,en-US,416,66,7,4/27/2004,It Books
32053,The Complete Poems (Poetry Library),D.H. Lawrence,4.01,1853264172,9781853264177,eng,704,1564,25,8/5/1994,Wordsworth Editions
38674,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,0736402381,9780736402385,eng,24,5661,87,1/23/2007,Golden/Disney
41691,Paper Money,Ken Follett,3.32,0330345044,9780330345040,eng,286,102,17,3/1/1996,MacMillan General Books
25744,Collected Stories I: Gimpel the Fool to The Letter Writer,Isaac Bashevis Singer/Ilan Stavans,4.49,1931082618,9781931082617,eng,832,63,8,7/8/2004,Library of America
12117,One  No One and One Hundred Thousand,Luigi Pirandello/William Weaver/Samuel Putnam,4.1,0941419746,9780941419741,eng,176,3852,106,9/1/1992,Marsilio Publishers
35886,With Her Last Breath,Cait London,3.66,006000181X,9780060001810,en-US,384,112,11,6/24/2003,Avon
15827,National Geographic Field Guide to the Birds of North America,National Geographic Society/Jon L. Dunn/Jonathan Alderfer,4.38,0792253140,9780792253143,eng,503,745,27,11/23/2006,National Geographic Society
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,1857331648,9781857331646,eng,220,12,1,1/30/2000,Kuperard
23848,The Hour Before Dark,Douglas Clegg,3.76,0843951427,9780843951424,eng,370,1034,78,9/1/2003,Leisure Books
6810,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,0452276969,9780452276963,eng,336,308,20,4/1/1999,Plume
27578,Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law,Peter Woit,3.93,0465092756,9780465092758,eng,291,1495,52,9/4/2006,Basic Books
37952,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,3.86,0156032783,9780156032780,eng,276,788,85,9/5/2006,Mariner Books
5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.35,1883011019,9781883011017,eng,909,371,25,9/1/1994,Library of America
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,0307275698,9780307275691,eng,60,418,37,4/11/2006,Vintage
33052,Murder in the Cathedral,T.S. Eliot,3.76,0156632772,9780156632775,eng,148,6782,309,3/18/1964,Harcourt  Brace Jovanovich/Harvest
16192,You Can't Be Neutral on a Moving Train: A Personal History of Our Times,Howard Zinn,4.3,0807071277,9780807071274,eng,214,2543,141,9/5/2002,Beacon Press
21321,Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,4.1,078512148X,9780785121480,eng,344,272,9,10/4/2006,Marvel
25956,Essential McLuhan,Marshall McLuhan/Eric McLuhan/Frank Zingrone,4.05,0415162459,9780415162456,eng,416,8,0,6/7/1997,Routledge
26908,The Arabian Nightmare,Robert Irwin,3.84,1585672173,9781585672172,eng,282,411,32,4/30/2002,Harry N. Abrams
24517,The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis/Charles  Lee/Billy Collins/Max Beerbohm,3.73,1590170385,9781590170380,eng,264,69,9,4/30/2003,NYRB Classics
30410,A Secret Splendor,Erin St. Claire/Sandra Brown,3.66,1551660954,9781551660950,eng,297,18,2,1/1/1996,Mira (Mills and Boon)
38154,Orlando Furioso,Ludovico Ariosto/Guido Waldman,4.02,0192836773,9780192836779,eng,656,2339,64,1/28/1999,Oxford University Press
1958,A Tale of Two Cities: Charles Dickens,SparkNotes,4.0,158663352X,9781586633523,eng,96,10,1,1/10/2002,Spark Publishing
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,Aldon D. Morris,4.05,0029221307,9780029221303,en-US,368,151,13,9/15/1986,Free Press
36424,The White House (Symbols of America),Debra Hess,4.0,0761417125,9780761417125,eng,40,3,2,1/1/2004,Cavendish Square Publishing
